name,http_status,https_status,SIREN,type,sources,script
www.frontonas.fr,301 Moved Permanently https://www.frontonas.fr:443/,301 Moved Permanently https://frontonas.fr/,,Commune,Wikidata,
frossay.fr,200 OK,200 OK,,Commune,ADULLACT,
www.frossay.fr,301 Moved Permanently https://frossay.fr/,301 Moved Permanently https://frossay.fr/,,Commune,Wikidata,
frotey-les-vesoul.fr,301 Moved Permanently http://www.frotey-les-vesoul.fr/,301 Moved Permanently http://www.frotey-les-vesoul.fr/,,Commune,ADULLACT,
www.frotey-les-vesoul.fr,200 OK,200 OK,,Commune,Wikidata,
frouard.fr,No address associated with hostname,No address associated with hostname,,Commune,ADULLACT,
www.frouard.fr,200 OK,200 OK,,Commune,Wikidata,
frouville95.fr,200 OK,200 OK,,Collectivité,Wikidata,
www.frouville95.fr,301 Moved Permanently https://frouville95.fr/,301 Moved Permanently https://frouville95.fr/,,Collectivité,Wikidata,
frunce.fr,301 Moved Permanently https://frunce.fr:443/,200 OK,,Commune,Wikidata,
www.frunce.fr,301 Moved Permanently https://www.frunce.fr:443/,301 Moved Permanently https://frunce.fr/,,Commune,Wikidata,
ftlvreunion.fr,200 OK,200 OK,,,ADULLACT,
www.ftlvreunion.fr,301 Moved Permanently https://ftlvreunion.fr/,301 Moved Permanently https://ftlvreunion.fr/,,,ADULLACT,
fuans.fr,200 OK,200 OK,,Commune,DILA open data,
www.fuans.fr,200 OK,200 OK,,Commune,Ajout manuel de Matthieu FAURE,
fublaines.fr,200 OK,200 OK,,Commune,ADULLACT,
www.fublaines.fr,200 OK,200 OK,,Commune,Wikidata,
fultot.fr,Name or service not known,Name or service not known,,,ADULLACT,
www.fultot.fr,Name or service not known,Name or service not known,,,ADULLACT,
fumay.fr,301 Moved Permanently http://www.ville-fumay.net,Connection failed,,Collectivité,ADULLACT,
www.fumay.fr,301 Moved Permanently http://www.ville-fumay.net,Connection failed,,Collectivité,Wikidata,
fun-mooc.fr,301 Moved Permanently https://www.fun-mooc.fr/,301 Moved Permanently https://www.fun-mooc.fr/,,,Ajout manuel de Laurent Joubert,
www.fun-mooc.fr,200 OK,200 OK,,,Ajout manuel de Julien Palard,
furdenheim.fr,301 Moved Permanently https://www.furdenheim.fr/,301 Moved Permanently https://www.furdenheim.fr/,,Commune,ADULLACT,
www.furdenheim.fr,200 OK,200 OK,,Commune,ADULLACT,
fussy.fr,301 Moved Permanently https://www.fussy.fr/,301 Moved Permanently https://www.fussy.fr/,,Collectivité,ADULLACT,
www.fussy.fr,200 OK,200 OK,,Collectivité,DILA open data,
gabarnac.fr,200 OK,200 OK,,Collectivité,ADULLACT,
www.gabarnac.fr,Timeout,Timeout,,Collectivité,Wikidata,
gabaston.fr,200 OK,200 OK,,Commune,DILA open data,
www.gabaston.fr,301 Moved Permanently http://gabaston.fr/,301 Moved Permanently https://gabaston.fr/,,Commune,ADULLACT,
gabriac.fr,301 Moved Permanently https://www.gabriac.fr/,301 Moved Permanently https://www.gabriac.fr/,,Commune,ADULLACT,
www.gabriac.fr,200 OK,200 OK,,Commune,Wikidata,
gabrias.fr,200 OK,200 OK,,Commune,ADULLACT,
www.gabrias.fr,200 OK,200 OK,,Commune,Wikidata,
gace.fr,No address associated with hostname,No address associated with hostname,,Commune,ADULLACT,
www.gace.fr,200 OK,200 OK,,Commune,Wikidata,
gadancourt.fr,Name or service not known,Name or service not known,,,ADULLACT,
www.gadancourt.fr,Name or service not known,Name or service not known,,,ADULLACT,
gageac-et-rouillac.fr,301 Moved Permanently https://www.gageac-et-rouillac.fr/,301 Moved Permanently https://www.gageac-et-rouillac.fr/,,Commune,ADULLACT,
www.gageac-et-rouillac.fr,403 Forbidden,403 Forbidden,,Commune,Wikidata,
gages-montrozier.fr,301 Moved Permanently https://www.gages-montrozier.fr/,301 Moved Permanently https://www.gages-montrozier.fr/,,Commune,ADULLACT,
www.gages-montrozier.fr,200 OK,200 OK,,Commune,Wikidata,
gagnac-sur-cere.fr,301 Moved Permanently https://www.gagnac-sur-cere.fr/,404 Not Found,,Commune,ADULLACT,
www.gagnac-sur-cere.fr,200 OK,200 OK,,Commune,DILA open data,
gagnac-sur-garonne.fr,301 Moved Permanently https://www.gagnac-sur-garonne.fr/,301 Moved Permanently https://www.gagnac-sur-garonne.fr/,,Commune,ADULLACT,
www.gagnac-sur-garonne.fr,200 OK,200 OK,,Commune,Wikidata,
gagny.fr,301 Moved Permanently https://www.gagny.fr/,301 Moved Permanently https://www.gagny.fr/,,Commune,ADULLACT,
www.gagny.fr,200 OK,200 OK,,Commune,Wikidata,
www.gaillac-graulhet.fr,200 OK,200 OK,,,ADULLACT,
gaillan33.fr,No address associated with hostname,No address associated with hostname,,Commune,ADULLACT,
www.gaillan33.fr,301 Moved Permanently https://www.gaillanenmedoc.org/,301 Moved Permanently https://www.gaillanenmedoc.org/,,Commune,Wikidata,
gaillard.fr,301 Moved Permanently https://www.gaillard.fr/,301 Moved Permanently https://www.gaillard.fr/,,Commune,ADULLACT,
www.gaillard.fr,200 OK,200 OK,,Commune,Wikidata,
gaillardbois-cressenville.fr,Name or service not known,Name or service not known,,,ADULLACT,
www.gaillardbois-cressenville.fr,302 Found http://www.valdorger.fr/,Connection failed,,,ADULLACT,
gaillefontaine.fr,Name or service not known,Name or service not known,,Collectivité,ADULLACT,
www.gaillefontaine.fr,Name or service not known,Name or service not known,,Collectivité,Wikidata,
gaillon-sur-montcient.fr,301 Moved Permanently http://www.gaillon-sur-montcient.fr/,wrong version number,,Commune,ADULLACT,
www.gaillon-sur-montcient.fr,200 OK,200 OK,,Commune,Wikidata,
gainneville.fr,200 OK,200 OK,,Commune,Wikidata,
www.gainneville.fr,301 Moved Permanently https://gainneville.fr/,301 Moved Permanently https://gainneville.fr/,,Commune,Wikidata,
gajac.fr,Timeout,Timeout,,Collectivité,Wikidata,
gajan.fr,200 OK,301 Moved Permanently https://www.gajan.fr/,,Commune,ADULLACT,
www.gajan.fr,200 OK,200 OK,,Commune,DILA open data,
galargues.fr,302 Moved Temporarily https://www.lunelagglo.fr/wp-signup.php?new=galargues.fr,302 Moved Temporarily https://www.lunelagglo.fr/wp-signup.php?new=galargues.fr,,Commune,ADULLACT,
www.galargues.fr,200 OK,200 OK,,Commune,Wikidata,
galey.fr,200 OK,200 OK,,Commune,ADULLACT,
www.galey.fr,301 Moved Permanently https://galey.fr/,301 Moved Permanently https://galey.fr/,,Commune,DILA open data,
galfingue.fr,200 OK,200 OK,,Commune,ADULLACT,
www.galfingue.fr,200 OK,200 OK,,Commune,DILA open data,
galgan.fr,301 Moved Permanently https://www.galgan.fr/,301 Moved Permanently https://www.galgan.fr/,,Commune,ADULLACT,
www.galgan.fr,200 OK,Network is unreachable,,Commune,DILA open data,
galgon.fr,301 Moved Permanently https://www.galgon.fr/,301 Moved Permanently https://www.galgon.fr/,,Collectivité,ADULLACT,
www.galgon.fr,200 OK,200 OK,,Collectivité,Wikidata,
gallargues.fr,503 Service Unavailable,certificate verify failed,,Collectivité,ADULLACT,
www.gallargues.fr,503 Service Unavailable,certificate verify failed,,Collectivité,Wikidata,
galluis.fr,200 OK,200 OK,,Commune,Wikidata,
www.galluis.fr,301 Moved Permanently https://galluis.fr/,301 Moved Permanently https://galluis.fr/,,Commune,Wikidata,
gamaches.fr,301 Moved Permanently https://www.gamaches.fr/,301 Moved Permanently https://www.gamaches.fr/,,Commune,Wikidata,
www.gamaches.fr,200 OK,200 OK,,Commune,DILA open data,
gamaches-en-vexin.fr,301 Moved Permanently https://www.gamaches-en-vexin.fr/,301 Moved Permanently https://www.gamaches-en-vexin.fr/,,Collectivité,ADULLACT,
www.gamaches-en-vexin.fr,200 OK,200 OK,,Collectivité,Wikidata,
gambais.fr,301 Moved Permanently https://www.gambais.fr/,301 Moved Permanently https://www.gambais.fr/,,Commune,ADULLACT,
www.gambais.fr,200 OK,200 OK,,Commune,Wikidata,
gandrange.fr,301 Moved Permanently https://gandrange.frr/,301 Moved Permanently https://gandrange.frr/,,Commune,DILA open data,
www.gandrange.fr,301 Moved Permanently https://gandrange.frr/,301 Moved Permanently https://gandrange.frr/,,Commune,ADULLACT,
ganges.fr,200 OK,200 OK,,Commune,Wikidata,
www.ganges.fr,301 Moved Permanently http://ganges.fr/,301 Moved Permanently http://ganges.fr/,,Commune,Wikidata,
gap-tallard-durance.fr,301 Moved Permanently https://www.gap-tallard-durance.fr/,301 Moved Permanently https://www.gap-tallard-durance.fr/,,EPCI,ADULLACT,
www.gap-tallard-durance.fr,200 OK,200 OK,,EPCI,ADULLACT,
garancieres-en-beauce.fr,301 Moved Permanently https://www.garancieres-en-beauce.fr,301 Moved Permanently https://www.garancieres-en-beauce.fr,,Commune,ADULLACT,
www.garancieres-en-beauce.fr,200 OK,200 OK,,Commune,DILA open data,
garancieres-en-drouais.fr,301 Moved Permanently https://garancieres-en-drouais.fr:443/,200 OK,,Collectivité,Wikidata,
garat.fr,301 Moved Permanently https://www.garat.fr/,301 Moved Permanently https://www.garat.fr/,,Commune,ADULLACT,
www.garat.fr,200 OK,200 OK,,Commune,Wikidata,
garches.fr,200 OK,200 OK,,Collectivité,Wikidata,
garchizy.fr,302 Found https://www.garchizy.fr//themes/access_log.php,500 Internal Server Error,,Commune,ADULLACT,
www.garchizy.fr,500 Internal Server Error,500 Internal Server Error,,Commune,Wikidata,
gard.fr,301 Moved Permanently http://www.gard.fr/,301 Moved Permanently http://www.gard.fr/,,Conseil départemental,ADULLACT,
handicap.gard.fr,503 Not Found,503 Not Found,,,ADULLACT,
www.handicap.gard.fr,certificate verify failed,certificate verify failed,,,ADULLACT,
www.gard.fr,200 OK,200 OK,,Conseil départemental,ADULLACT,
garde-colombe.fr,301 Moved Permanently https://www.garde-colombe.fr/,301 Moved Permanently https://www.garde-colombe.fr/,,Commune,ADULLACT,
www.garde-colombe.fr,200 OK,200 OK,,Commune,Wikidata,
garde-nationale.fr,301 Moved Permanently https://garde-nationale.gouv.fr,301 Moved Permanently https://garde-nationale.gouv.fr,,,CT logs,import-from-ct-logs.py
www.garde-nationale.fr,301 Moved Permanently https://www.defense.gouv.fr/garde-nationale,301 Moved Permanently https://www.defense.gouv.fr/garde-nationale,,,CT logs,import-from-ct-logs.py
garderes.fr,200 OK,200 OK,,Commune,ADULLACT,
www.garderes.fr,200 OK,200 OK,,Commune,DILA open data,
gardonne.fr,200 OK,200 OK,,Commune,ADULLACT,
www.gardonne.fr,301 Moved Permanently https://gardonne.fr/,301 Moved Permanently https://gardonne.fr/,,Commune,DILA open data,
gardouch.fr,302 Moved Temporarily http://mairie-gardouch31.fr,Connection failed,,Collectivité,ADULLACT,
www.gardouch.fr,302 Moved Temporarily http://mairie-gardouch31.fr,Connection failed,,Collectivité,Wikidata,
gardrhodanien.fr,301 Moved Permanently https://www.gardrhodanien.fr/,301 Moved Permanently https://www.gardrhodanien.fr/,,EPCI,ADULLACT,
www.gardrhodanien.fr,200 OK,200 OK,,EPCI,ADULLACT,
gareoult.fr,200 OK,200 OK,,Commune,ADULLACT,
www.gareoult.fr,301 Moved Permanently https://gareoult.fr/,301 Moved Permanently https://gareoult.fr/,,Commune,Wikidata,
gargas.fr,200 OK,200 OK,,Collectivité,Ajout manuel de Julien Palard,
www.gargas.fr,200 OK,200 OK,,Collectivité,Ajout manuel de Julien Palard,
gargenville.fr,200 OK,200 OK,,Commune,Wikidata,
www.gargenville.fr,302 Found https://gargenville.fr/,302 Found https://gargenville.fr/,,Commune,Wikidata,
gargilesse.fr,301 Moved Permanently https://gargilesse.fr:443/,200 OK,,Commune,Wikidata,
www.gargilesse.fr,Timeout,Timeout,,Commune,Wikidata,
garlan.fr,200 OK,200 OK,,Collectivité,Wikidata,
www.garlan.fr,301 Moved Permanently https://garlan.fr/,301 Moved Permanently https://garlan.fr/,,Collectivité,ADULLACT,
garnay.fr,301 Moved Permanently https://www.garnay.fr/,301 Moved Permanently https://www.garnay.fr/,,Commune,ADULLACT,
www.garnay.fr,200 OK,200 OK,,Commune,Wikidata,
garons.fr,200 OK,200 OK,,Commune,Ajout manuel de Julien Palard,
www.garons.fr,200 OK,200 OK,,Commune,Wikidata,
garrigues-herault.fr,301 Moved Permanently https://www.garrigues-herault.fr/,301 Moved Permanently https://www.garrigues-herault.fr/,,Commune,ADULLACT,
www.garrigues-herault.fr,200 OK,200 OK,,Commune,DILA open data,
garrigues-ste-eulalie.fr,200 OK,200 OK,,Commune,ADULLACT,
www.garrigues-ste-eulalie.fr,200 OK,200 OK,,Commune,DILA open data,
garrosse.fr,301 Moved Permanently https://morcenxlanouvelle.fr,Connection failed,,,ADULLACT,
www.garrosse.fr,301 Moved Permanently https://morcenxlanouvelle.fr.,Connection failed,,,ADULLACT,
gartempe-saint-pardoux.fr,200 OK,200 OK,,EPCI,Wikidata,
www.gartempe-saint-pardoux.fr,301 Moved Permanently https://gartempe-saint-pardoux.fr/,301 Moved Permanently https://gartempe-saint-pardoux.fr/,,EPCI,Banatic,import-base-nationale-sur-les-intercommunalites.py
gasny.fr,200 OK,200 OK,,Commune,ADULLACT,
www.gasny.fr,200 OK,200 OK,,Commune,Wikidata,
gastes.fr,301 Moved Permanently http://www.gastes.fr,301 Moved Permanently http://www.gastes.fr,,Commune,ADULLACT,
www.gastes.fr,200 OK,200 OK,,Commune,Wikidata,
www.gastonberger.fr,200 OK,200 OK,,Établissement scolaire,Ajout manuel de Michaël Bideault (Villes Internet),
gasville-oiseme.fr,301 Moved Permanently https://gasville-oiseme.fr:443/,200 OK,,Commune,Wikidata,
www.gasville-oiseme.fr,301 Moved Permanently https://www.gasville-oiseme.fr:443/,301 Moved Permanently https://gasville-oiseme.fr/,,Commune,Wikidata,
gatey39.fr,301 Moved Permanently https://www.gatey39.fr/,301 Moved Permanently https://www.gatey39.fr/,,Commune,ADULLACT,
www.gatey39.fr,200 OK,200 OK,,Commune,DILA open data,
gatinais-bourgogne.fr,301 Moved Permanently https://www.gatinais-bourgogne.fr/,301 Moved Permanently https://www.gatinais-bourgogne.fr/,,EPCI,ADULLACT,
www.gatinais-bourgogne.fr,200 OK,200 OK,,EPCI,DILA open data,
gatine-racan.fr,301 Moved Permanently https://www.gatine-racan.fr/,301 Moved Permanently https://www.gatine-racan.fr/,,EPCI,ADULLACT,
www.gatine-racan.fr,200 OK,200 OK,,EPCI,ADULLACT,
gattieres.fr,Timeout,Timeout,,Commune,Wikidata,
www.gattieres.fr,Timeout,Timeout,,Commune,Wikidata,
gaubertin-le-diamant.fr,503 Service Unavailable,certificate verify failed,,Commune,ADULLACT,
www.gaubertin-le-diamant.fr,503 Service Unavailable,certificate verify failed,,Commune,DILA open data,
gaudiempre.fr,200 OK,200 OK,,Commune,Wikidata,
www.gaudiempre.fr,301 Moved Permanently https://gaudiempre.fr/,301 Moved Permanently https://gaudiempre.fr/,,Commune,Ajout manuel de Matthieu FAURE,
gaujac30330.fr,200 OK,200 OK,,Commune,DILA open data,
www.gaujac30330.fr,301 Moved Permanently https://gaujac30330.fr/,301 Moved Permanently https://gaujac30330.fr/,,Commune,Ajout manuel de Matthieu FAURE,
gaujac47.fr,301 Moved Permanently http://www.gaujac47.fr/,certificate verify failed,,Commune,ADULLACT,
www.gaujac47.fr,200 OK,certificate verify failed,,Commune,DILA open data,
gauriac.fr,403 Forbidden,403 Forbidden,,Commune,ADULLACT,
www.gauriac.fr,200 OK,200 OK,,Commune,Wikidata,
gauriaguet.fr,301 Moved Permanently https://www.gauriaguet.fr/,301 Moved Permanently https://www.gauriaguet.fr/,,Commune,ADULLACT,
www.gauriaguet.fr,403 Forbidden,403 Forbidden,,Commune,Wikidata,
gavarnie-gedre.fr,301 Moved Permanently https://www.gavarnie-gedre.fr/,301 Moved Permanently https://www.gavarnie-gedre.fr/,,Commune,ADULLACT,
www.gavarnie-gedre.fr,200 OK,200 OK,,Commune,Wikidata,
gavaudun.fr,301 Moved Permanently https://gavaudun.fr:443/,200 OK,,Commune,DILA open data,
www.gavaudun.fr,301 Moved Permanently https://www.gavaudun.fr:443/,301 Moved Permanently https://gavaudun.fr/,,Commune,Ajout manuel de Matthieu FAURE,
gavesbidouze.fr,Name or service not known,Name or service not known,,,ADULLACT,
www.gavesbidouze.fr,301 Moved Permanently http://gavesbidouze.fr/,certificate verify failed,,,ADULLACT,
gavignano.fr,Name or service not known,Name or service not known,,Collectivité,ADULLACT,
www.gavignano.fr,Name or service not known,Name or service not known,,Collectivité,Wikidata,
gavisse.fr,301 Moved Permanently http://www.gavisse.fr/,301 Moved Permanently https://www.gavisse.fr/,,Commune,ADULLACT,
www.gavisse.fr,200 OK,200 OK,,Commune,DILA open data,
gavray.fr,301 Moved Permanently http://gavraysursienne.fr,Connection failed,,,ADULLACT,
www.gavray.fr,503 Service Temporarily Unavailable,certificate verify failed,,,ADULLACT,
gavraysursienne.fr,200 OK,200 OK,,,Redirection depuis gavray.fr,
gavrelle.fr,200 OK,200 OK,,Commune,Wikidata,
www.gavrelle.fr,200 OK,200 OK,,Commune,Wikidata,
gavres.fr,301 Moved Permanently https://www.gavres.fr/,301 Moved Permanently https://www.gavres.fr/,,Commune,ADULLACT,
www.gavres.fr,200 OK,200 OK,,Commune,Wikidata,
gavrus.fr,302 Moved Temporarily http://www.gavrus.fr,Connection failed,,Collectivité,ADULLACT,
www.gavrus.fr,200 OK,200 OK,,Collectivité,Wikidata,
gazeran.fr,301 Moved Permanently http://www.mairie-gazeran.fr,Connection failed,,Commune,ADULLACT,
www.gazeran.fr,301 Moved Permanently http://www.mairie-gazeran.fr,Connection failed,,Commune,ADULLACT,
www.gd2l.fr,Name or service not known,Name or service not known,,Établissement scolaire,Ajout manuel de Michaël Bideault (Villes Internet),
www.gdeborneil.fr,200 OK,200 OK,,Établissement scolaire,Ajout manuel de Michaël Bideault (Villes Internet),
geaune.fr,200 OK,200 OK,,Commune,Wikidata,
www.geaune.fr,200 OK,200 OK,,Commune,Wikidata,
geishouse.fr,200 OK,200 OK,,Commune,Wikidata,
www.geishouse.fr,301 Moved Permanently https://geishouse.fr/,301 Moved Permanently https://geishouse.fr/,,Commune,Wikidata,
geispolsheim.fr,301 Moved Permanently http://www.geispolsheim.fr/,301 Moved Permanently https://www.geispolsheim.fr/,,Commune,ADULLACT,
www.geispolsheim.fr,200 OK,200 OK,,Commune,Wikidata,
gelannes.fr,200 OK,200 OK,,Collectivité,ADULLACT,
www.gelannes.fr,200 OK,301 Moved Permanently https://gelannes.fr/,,Collectivité,Wikidata,
gellainville.fr,301 Moved Permanently http://www.bonville-gellainville.fr,Connection failed,,Collectivité,ADULLACT,
www.gellainville.fr,301 Moved Permanently http://www.bonville-gellainville.fr,Connection failed,,Collectivité,Wikidata,
gelos.fr,301 Moved Permanently https://www.gelos.fr/,301 Moved Permanently https://www.gelos.fr/,,Commune,ADULLACT,
www.gelos.fr,200 OK,200 OK,,Commune,DILA open data,
geloux.fr,301 Moved Permanently http://www.geloux.fr//,301 Moved Permanently http://www.geloux.fr//,,Commune,ADULLACT,
www.geloux.fr,200 OK,200 OK,,Commune,Wikidata,
gemaingoutte.fr,403 Forbidden,403 Forbidden,,Commune,ADULLACT,
www.gemaingoutte.fr,403 Forbidden,403 Forbidden,,Commune,Wikidata,
gemil.fr,200 OK,tlsv1 alert internal error,,Commune,Wikidata,
www.gemil.fr,200 OK,tlsv1 alert internal error,,Commune,DILA open data,
gemozac.fr,301 Moved Permanently https://www.gemozac.fr/,301 Moved Permanently https://www.gemozac.fr/,,Commune,ADULLACT,
